cpu_score,gpu_score,ram_gb,ssd_nvme,label
48048,28233,32,1,2
15681,14170,8,1,0
8643,2187,64,1,1
26023,25471,32,1,0
11987,436,16,1,1
48220,29066,32,1,2
15099,24683,32,1,0
28941,27028,16,1,0
35376,36362,128,1,2
46767,38043,128,1,2
14722,1033,16,1,1
4807,1093,32,1,1
13355,512,32,1,1
29850,39806,32,1,0
19711,32984,32,1,0
24627,33866,32,1,2
22104,28234,32,1,2
41226,38104,32,1,2
12283,1697,64,1,1
24850,28594,8,1,0
20239,20703,32,1,2
27521,19316,16,1,0
8585,2396,64,1,1
29911,23541,32,1,0
23445,36887,128,1,2
24411,35004,128,1,2
39363,34701,128,1,2
14164,1676,32,1,1
19108,31659,8,1,0
8897,2349,64,1,1
23897,38982,16,1,0
24079,21407,32,1,0
4302,845,64,1,1
21791,38942,16,1,0
42370,37463,128,1,2
21440,33117,32,1,0
27358,22946,128,1,2
29214,18696,32,1,2
45116,26695,64,1,2
20931,14071,8,1,0
8619,509,32,1,1
12773,2130,16,1,1
20013,39914,32,1,0
5424,630,64,1,1
13501,465,32,1,1
4743,1123,32,1,1
45530,23299,32,1,2
10136,31616,8,1,0
25300,22477,32,1,2
39133,19494,64,1,2
38919,24744,64,1,2
8965,23933,8,1,0
16844,18291,8,1,0
38459,22591,128,1,2
36207,30899,64,1,2
20247,20588,64,1,2
15855,24081,8,1,0
11726,1329,32,1,1
16274,12260,32,1,0
23987,14514,8,1,0
13568,1357,32,1,1
4243,2875,32,1,1
44095,35749,32,1,2
23957,28753,64,1,2
42596,33814,64,1,2
28967,26547,64,1,2
20250,23214,8,1,0
11908,20298,16,1,0
10316,26570,16,1,0
19084,35832,8,1,0
24222,19951,128,1,2
23160,33523,16,1,0
32744,35324,32,1,2
35001,37565,128,1,2
21196,23300,8,1,0
47354,38386,64,1,2
19777,38938,8,1,0
11372,2419,32,1,1
9789,21002,8,1,0
20414,37096,32,1,0
15418,20574,8,1,0
35498,34274,128,1,2
12989,1599,32,1,1
31346,17384,64,1,2
7976,2542,16,1,1
10736,767,32,1,1
44020,25229,32,1,2
16868,37050,8,1,0
15044,21681,16,1,0
29489,12158,16,1,0
8252,23822,32,1,0
31794,29397,64,1,2
42469,19892,64,1,2
12571,2460,16,1,1
42071,30958,64,1,2
6675,642,16,1,1
7751,1503,32,1,1
13216,30858,32,1,0
14718,2566,16,1,1
7276,860,16,1,1
9291,2697,32,1,1
21689,25891,32,1,2
36095,25693,32,1,2
9754,487,32,1,1
21228,17672,32,1,0
12790,879,32,1,1
8435,1272,32,1,1
7550,2015,32,1,1
36637,31189,128,1,2
6283,2276,16,1,1
20135,25895,64,1,2
32824,17328,128,1,2
25502,34206,32,1,2
5296,302,16,1,1
28029,31824,8,1,0
29007,18412,64,1,2
43320,25716,64,1,2
29596,12988,16,1,0
13340,14349,32,1,0
18369,37016,32,1,0
9793,19082,8,1,0
8345,20547,16,1,0
12826,2938,32,1,1
8672,883,16,1,1
10985,30921,32,1,0
29723,26742,8,1,0
23670,26262,64,1,2
22120,28903,32,1,2
39682,31219,64,1,2
11502,24018,32,1,0
14025,2635,64,1,1
14911,1111,64,1,1
27560,16378,8,1,0
20601,38469,8,1,0
39454,37564,64,1,2
48454,32702,128,1,2
10870,34597,8,1,0
10994,1526,64,1,1
14976,36577,8,1,0
30213,26987,64,1,2
45382,20188,64,1,2
9772,2844,16,1,1
13792,31923,8,1,0
20395,12346,8,1,0
49425,27494,32,1,2
4428,1901,16,1,1
10613,1367,16,1,1
15878,14349,16,1,0
25359,29344,16,1,0
13919,575,16,1,1
20128,29561,8,1,0
21978,23321,32,1,2
22091,13493,32,1,0
29670,21628,64,1,2
5501,305,16,1,1
7430,1970,64,1,1
12509,30617,8,1,0
21121,15756,8,1,0
6497,1258,64,1,1
5812,2068,64,1,1
17678,20649,8,1,0
33845,31102,32,1,2
11637,1515,16,1,1
33587,15260,128,1,2
24273,39752,128,1,2
11443,2767,32,1,1
12850,356,32,1,1
6966,2661,64,1,1
28928,21919,32,1,0
6583,1186,32,1,1
27017,38011,16,1,0
28572,23317,16,1,0
27510,38279,32,1,2
11306,28277,16,1,0
23516,19774,128,1,2
36025,19244,128,1,2
8518,1578,16,1,1
14568,797,16,1,1
5986,1786,16,1,1
24292,23632,16,1,0
41524,39417,64,1,2
9668,23230,32,1,0
4635,1701,16,1,1
26179,12826,32,1,0
28823,23989,16,1,0
35178,24845,32,1,2
14019,859,32,1,1
10991,26330,32,1,0
25285,17893,8,1,0
48849,27568,32,1,2
9211,2525,64,1,1
11516,346,64,1,1
5181,1403,64,1,1
18488,30417,32,1,0
7433,2847,16,1,1
29611,37254,64,1,2
37434,19417,32,1,2
8645,2013,32,1,1
10112,21954,32,1,0
26313,27105,16,1,0
20731,31233,64,1,2
4497,1427,16,1,1
5629,2715,32,1,1
10340,1797,64,1,1
24388,20624,16,1,0
23476,24296,8,1,0
12395,1222,32,1,1
33181,22311,128,1,2
13995,29286,32,1,0
8562,27806,16,1,0
10000,474,16,1,1
23834,32151,32,1,2
14481,1899,64,1,1
21160,17192,16,1,0
12066,15786,16,1,0
14151,1530,32,1,1
13085,2614,32,1,1
31798,16850,128,1,2
34107,16606,128,1,2
17579,35527,16,1,0
27470,13361,16,1,0
11506,885,64,1,1
10995,2001,16,1,1
7845,2238,32,1,1
12444,1214,32,1,1
5746,886,16,1,1
21671,35135,32,1,0
13953,413,32,1,1
20469,37988,32,1,2
19098,32214,16,1,0
12454,2713,64,1,1
12273,2380,32,1,1
11652,14724,8,1,0
18998,17562,16,1,0
6069,725,16,1,1
13586,2886,16,1,1
35028,37556,64,1,2
13483,2509,32,1,1
7062,2443,32,1,1
7094,1836,16,1,1
25240,26751,128,1,2
19766,27028,8,1,0
8968,528,64,1,1
28729,27311,32,1,0
22011,24243,8,1,0
19480,32348,8,1,0
40431,22196,32,1,2
6390,1033,16,1,1
10326,1867,32,1,1
13670,804,32,1,1
12212,1331,16,1,1
12574,936,32,1,1
14572,19313,8,1,0
39122,37407,32,1,2
39664,18245,128,1,2
14280,25998,8,1,0
18861,34982,8,1,0
20631,30220,16,1,0
42367,34910,64,1,2
15603,15430,8,1,0
11454,1340,64,1,1
46891,29654,32,1,2
25276,31741,64,1,2
27773,19340,32,1,2
11753,446,64,1,1
5600,2493,16,1,1
25911,38658,32,1,2
26883,21248,32,1,2
23558,29327,16,1,0
8823,749,16,1,1
43363,35470,128,1,2
46024,37084,64,1,2
22819,28940,32,1,0
33687,38451,64,1,2
29251,21496,32,1,0
8596,1193,64,1,1
28025,35506,32,1,0
29044,37378,32,1,0
10290,24478,8,1,0
5954,1020,32,1,1
47744,37116,32,1,2
29416,21398,16,1,0
49979,24994,128,1,2
28389,15966,16,1,0
8433,2693,64,1,1
4477,1288,32,1,1
22330,33726,32,1,2
23544,19150,8,1,0
13633,2488,64,1,1
46373,18110,32,1,2
9876,14429,8,1,0
13295,2792,32,1,1
29471,16496,32,1,0
13847,1479,64,1,1
4671,2927,32,1,1
23336,31106,8,1,0
14037,2816,16,1,1
33704,31887,32,1,2
29806,26736,32,1,2
8363,1305,16,1,1
27583,15397,32,1,0
14707,1457,64,1,1
12437,34864,16,1,0
6076,2388,32,1,1
16710,35607,32,1,0
26442,31726,8,1,0
25677,23839,128,1,2
8761,749,16,1,1
43581,16776,32,1,2
6933,1470,16,1,1
11502,1310,16,1,1
18798,17347,8,1,0
23156,22743,32,1,0
13398,1624,32,1,1
22861,30074,32,1,0
29939,15416,128,1,2
25804,39003,64,1,2
5950,2394,64,1,1
34690,20450,128,1,2
10708,2371,16,1,1
31312,28006,128,1,2
23096,30001,128,1,2
44170,19804,64,1,2
22297,16212,32,1,2
46745,22728,64,1,2
13985,2871,64,1,1
10216,777,64,1,1
27746,24550,128,1,2
31021,37294,128,1,2
16661,29188,32,1,0
10215,33344,8,1,0
28812,23920,32,1,0
30108,32027,64,1,2
13359,1411,64,1,1
22771,22084,64,1,2
30888,36635,64,1,2
11504,1362,32,1,1
30218,39266,32,1,2
27736,25203,32,1,2
26536,24376,16,1,0
22661,26525,128,1,2
13775,32366,32,1,0
15648,32223,32,1,0
18387,32891,16,1,0
45600,15424,32,1,2
8961,1263,16,1,1
24070,34934,16,1,0
12388,21856,32,1,0
10964,19307,32,1,0
23777,31771,64,1,2
29350,33809,16,1,0
10100,32689,16,1,0
28725,28812,16,1,0
12948,1548,32,1,1
14892,2498,16,1,1
29648,31120,32,1,2
27459,32152,32,1,0
12400,39851,8,1,0
29199,30541,16,1,0
39773,38183,64,1,2
9079,20494,32,1,0
20223,28938,16,1,0
20457,31204,64,1,2
27981,19952,16,1,0
17707,37286,8,1,0
10016,1930,32,1,1
14694,2737,32,1,1
8965,757,32,1,1
13656,35435,16,1,0
21603,17211,8,1,0
37695,35795,32,1,2
14643,38396,8,1,0
15778,21999,16,1,0
7465,549,64,1,1
26294,22729,32,1,0
7540,747,64,1,1
7169,581,16,1,1
28864,36178,32,1,0
24300,23304,32,1,2
17581,23811,32,1,0
5011,1972,32,1,1
20424,16786,128,1,2
15136,20148,32,1,0
13245,1340,16,1,1
8888,1311,32,1,1
25949,30578,16,1,0
10616,1519,32,1,1
20975,25539,8,1,0
9318,1664,16,1,1
32926,35022,64,1,2
31971,21575,32,1,2
7810,2061,16,1,1
13321,1989,16,1,1
30555,30677,32,1,2
47010,22840,128,1,2
23252,21261,32,1,0
14521,24593,8,1,0
11543,22449,8,1,0
11161,1006,32,1,1
8592,12596,16,1,0
36592,37602,32,1,2
9878,2151,16,1,1
12620,1234,64,1,1
42516,31165,32,1,2
20856,29156,8,1,0
14692,17602,32,1,0
23211,30193,8,1,0
12812,19217,8,1,0
9893,2655,16,1,1
35903,35531,128,1,2
28315,17837,128,1,2
24709,20298,8,1,0
6918,2022,16,1,1
10917,1666,16,1,1
24678,33865,16,1,0
25705,26178,8,1,0
4144,1066,64,1,1
14794,30865,16,1,0
20330,18611,32,1,2
10968,1653,64,1,1
22680,27503,32,1,0
22396,15581,8,1,0
27662,14332,32,1,0
12775,1731,64,1,1
15049,14197,8,1,0
41763,32292,32,1,2
17632,31421,32,1,0
8767,2270,16,1,1
44083,35259,128,1,2
27623,37002,32,1,2
36061,32465,128,1,2
36599,19045,64,1,2
27728,32200,128,1,2
18928,34482,8,1,0
22640,15030,32,1,0
11997,982,64,1,1
19507,31986,8,1,0
6527,1515,16,1,1
21340,38626,16,1,0
13599,12138,8,1,0
14029,13942,8,1,0
27229,29716,32,1,2
25957,13675,8,1,0
11386,2635,64,1,1
8129,20188,8,1,0
32150,26896,32,1,2
21733,20366,16,1,0
47862,21895,128,1,2
36036,34685,128,1,2
18585,18750,16,1,0
27343,24136,16,1,0
20916,21177,32,1,2
4604,1868,64,1,1
9871,2100,32,1,1
14817,2694,16,1,1
10258,2408,64,1,1
20554,24085,16,1,0
14993,22165,16,1,0
14841,315,32,1,1
11745,24845,16,1,0
25557,25180,8,1,0
5393,1962,32,1,1
20160,22527,128,1,2
26669,28769,32,1,2
14736,35948,8,1,0
4090,2523,32,1,1
4613,2461,64,1,1
34664,23621,32,1,2
45478,24836,128,1,2
7443,2455,16,1,1
19742,28153,32,1,0
24191,15604,16,1,0
22121,14920,32,1,0
29793,36014,16,1,0
7217,788,16,1,1
4971,2016,32,1,1
11275,398,64,1,1
18502,29329,8,1,0
10540,611,32,1,1
32579,38322,64,1,2
17034,22248,16,1,0
10605,2926,32,1,1
23227,30937,128,1,2
25501,25182,8,1,0
24038,15516,8,1,0
28988,30689,64,1,2
21524,23075,64,1,2
29150,25405,8,1,0
6700,1337,16,1,1
44811,38826,32,1,2
23063,36159,8,1,0
34743,32879,32,1,2
20046,36859,8,1,0
23993,20045,32,1,2
26850,17566,16,1,0
13692,1346,16,1,1
24660,12938,8,1,0
28785,23878,32,1,0
16429,32821,8,1,0
10251,31492,32,1,0
22335,25484,8,1,0
9776,1318,16,1,1
12424,495,64,1,1
22440,21301,32,1,0
22817,27279,16,1,0
17831,26750,8,1,0
4607,419,64,1,1
23906,30824,32,1,0
15142,16993,8,1,0
42820,30857,64,1,2
6999,2320,16,1,1
10731,344,32,1,1
29505,33342,16,1,0
24098,13581,8,1,0
8851,15590,8,1,0
13061,472,16,1,1
42566,32975,128,1,2
12692,819,32,1,1
26009,13198,8,1,0
18815,15710,16,1,0
26803,26134,32,1,2
36798,29274,128,1,2
13991,1547,32,1,1
28863,13799,8,1,0
13159,28912,16,1,0
13134,614,64,1,1
16729,13699,32,1,0
27555,27489,8,1,0
29619,26500,32,1,0
11390,2478,16,1,1
5306,1954,64,1,1
4138,1154,32,1,1
48733,23580,64,1,2
49842,31984,128,1,2
12063,1788,32,1,1
26722,17254,128,1,2
24440,21823,64,1,2
28798,17037,128,1,2
5921,1985,64,1,1
20220,23672,64,1,2
11862,1705,32,1,1
5904,2036,16,1,1
29316,25674,32,1,0
27394,13566,16,1,0
5429,1993,64,1,1
29506,38707,32,1,0
9837,2475,32,1,1
29536,17868,16,1,0
6909,2651,32,1,1
47933,37388,64,1,2
28943,29693,16,1,0
16833,14011,16,1,0
13211,23509,8,1,0
15455,24561,8,1,0
10184,33552,8,1,0
32453,17083,128,1,2
44212,15526,64,1,2
27546,20074,8,1,0
18847,24491,8,1,0
27183,37321,32,1,0
11150,2035,64,1,1
49049,24099,32,1,2
44216,33480,64,1,2
46821,20914,64,1,2
12724,2688,32,1,1
7330,523,32,1,1
46661,25218,128,1,2
45976,22001,128,1,2
4775,1821,32,1,1
32300,18022,64,1,2
46361,16611,32,1,2
23517,15025,128,1,2
12067,2262,32,1,1
39277,28848,32,1,2
42243,37068,64,1,2
11175,2805,64,1,1
9189,38328,16,1,0
8971,29868,8,1,0
7936,1846,32,1,1
9978,36015,16,1,0
12561,320,32,1,1
26588,30173,8,1,0
36811,19636,32,1,2
25564,15322,16,1,0
5779,1387,16,1,1
33572,25264,64,1,2
6426,2875,32,1,1
12303,39785,16,1,0
37386,25601,128,1,2
4456,1456,64,1,1
10081,23125,16,1,0
14256,2753,32,1,1
11136,38400,32,1,0
20149,37547,64,1,2
14483,25617,8,1,0
13404,2172,64,1,1
20267,22835,16,1,0
23913,24969,32,1,2
4846,2538,64,1,1
7852,508,64,1,1
10224,17035,8,1,0
5615,2928,32,1,1
13376,2428,64,1,1
8895,15673,16,1,0
14666,2355,32,1,1
9859,25235,8,1,0
8745,18934,8,1,0
11620,1227,16,1,1
21096,23497,32,1,0
14511,1600,32,1,1
49910,29100,32,1,2
32692,21037,32,1,2
22010,16921,32,1,0
21845,15148,128,1,2
28838,23627,8,1,0
22595,35534,16,1,0
39471,17977,32,1,2
21214,30150,64,1,2
23996,31210,16,1,0
25506,36767,8,1,0
7438,1934,64,1,1
20543,30323,32,1,2
36593,32459,64,1,2
27581,28392,16,1,0
44880,20524,64,1,2
49338,31189,128,1,2
44468,15035,64,1,2
9960,2350,64,1,1
13529,2095,64,1,1
25316,18295,32,1,2
25573,12613,8,1,0
23443,30584,128,1,2
12923,2618,16,1,1
23075,20505,32,1,2
6229,444,16,1,1
11797,27937,32,1,0
46319,31341,32,1,2
16638,15511,8,1,0
9630,31526,32,1,0
8699,2670,32,1,1
20329,32173,32,1,0
9575,1136,32,1,1
8024,15562,32,1,0
19172,24974,16,1,0
4930,1030,16,1,1
47393,30101,32,1,2
22794,23453,64,1,2
23960,29063,128,1,2
17085,25821,8,1,0
12261,38394,8,1,0
25327,25842,128,1,2
40681,18589,32,1,2
11930,2476,64,1,1
14393,2365,16,1,1
15244,25557,16,1,0
27609,30550,128,1,2
10087,1963,32,1,1
8187,2738,64,1,1
34217,20597,128,1,2
8994,458,16,1,1
13463,627,16,1,1
6842,2032,16,1,1
48890,21429,64,1,2
14198,1958,32,1,1
28312,12587,8,1,0
23682,36478,64,1,2
36434,21506,32,1,2
29328,23124,8,1,0
8423,12166,16,1,0
26341,32627,16,1,0
43282,15970,32,1,2
42749,17012,128,1,2
27551,24355,128,1,2
27400,16416,128,1,2
31471,15465,32,1,2
24668,27409,64,1,2
8829,29480,16,1,0
9726,665,32,1,1
8174,36901,16,1,0
24728,17880,32,1,0
26429,35840,32,1,0
11919,2712,32,1,1
10450,353,16,1,1
21214,34718,128,1,2
13321,1691,16,1,1
11078,2737,64,1,1
4048,1994,16,1,1
27457,17595,8,1,0
30440,24568,32,1,2
13085,1214,16,1,1
10534,857,64,1,1
29345,13132,32,1,0
32067,26560,64,1,2
12450,2180,32,1,1
32209,32532,32,1,2
18345,30615,32,1,0
10040,1080,32,1,1
43450,35168,32,1,2
29093,27056,16,1,0
8717,876,64,1,1
4175,2070,64,1,1
21568,15071,32,1,0
15211,20364,8,1,0
18562,24425,16,1,0
49570,38298,128,1,2
48455,16579,64,1,2
5303,852,64,1,1
36781,35280,64,1,2
5225,2332,64,1,1
21903,29286,16,1,0
11200,829,16,1,1
41049,18598,32,1,2
10961,1858,32,1,1
36512,27602,128,1,2
20498,24958,64,1,2
8243,2316,64,1,1
33482,15375,128,1,2
16671,20392,8,1,0
24128,18682,16,1,0
31541,33891,64,1,2
38423,18607,32,1,2
29836,25243,32,1,0
10327,1672,32,1,1
14522,912,32,1,1
27466,30781,128,1,2
8710,36365,32,1,0
34595,24270,64,1,2
20339,17303,16,1,0
13349,2585,16,1,1
13146,27057,16,1,0
41628,21713,128,1,2
31478,20930,64,1,2
27483,27402,32,1,0
37284,35446,32,1,2
4061,2719,64,1,1
24540,16858,64,1,2
10398,30536,32,1,0
25100,25915,16,1,0
9492,2388,64,1,1
16706,29875,32,1,0
22125,27343,16,1,0
10906,35765,32,1,0
11556,1789,64,1,1
21441,22924,8,1,0
13107,2529,32,1,1
20739,34633,8,1,0
36082,26840,32,1,2
21618,34197,16,1,0
5852,1701,32,1,1
43377,38452,64,1,2
25931,18699,8,1,0
6056,2114,32,1,1
10879,1028,32,1,1
10408,2160,32,1,1
44785,35027,64,1,2
35559,18797,128,1,2
29044,26392,64,1,2
13114,1082,16,1,1
10622,13117,16,1,0
41293,34507,128,1,2
11869,2002,16,1,1
10220,1810,16,1,1
18886,38979,16,1,0
12073,36421,8,1,0
30997,20832,32,1,2
13042,1869,16,1,1
22327,32014,64,1,2
26087,32853,32,1,0
27065,23444,16,1,0
14087,22713,32,1,0
22059,32375,128,1,2
23282,15304,32,1,0
20622,13396,16,1,0
8167,36828,8,1,0
27822,25319,128,1,2
35386,33557,32,1,2
22487,12768,16,1,0
24352,18596,32,1,0
26810,29138,32,1,0
45242,32748,32,1,2
8705,37820,8,1,0
34099,31098,64,1,2
45000,19754,32,1,2
8971,1480,64,1,1
14640,2967,64,1,1
12870,19185,16,1,0
42459,16903,128,1,2
42548,32397,128,1,2
40405,18578,128,1,2
9554,2538,64,1,1
10360,33204,16,1,0
29057,23729,32,1,0
42100,24198,64,1,2
12729,15373,16,1,0
41963,36409,32,1,2
47232,33065,32,1,2
20679,31185,32,1,0
11968,24543,32,1,0
6908,492,16,1,1
9138,2326,64,1,1
22088,31222,64,1,2
9124,20274,8,1,0
38279,38664,128,1,2
23334,22630,64,1,2
30318,22832,128,1,2
20752,23862,8,1,0
23251,12342,16,1,0
26182,34293,32,1,0
33026,18727,64,1,2
11348,2458,32,1,1
26203,28623,32,1,0
8388,1175,16,1,1
9195,28206,16,1,0
20784,15635,32,1,0
11949,38945,8,1,0
6110,1132,16,1,1
12853,1705,64,1,1
12523,1798,16,1,1
8752,635,32,1,1
33560,31214,64,1,2
10088,30581,8,1,0
11436,2036,64,1,1
42119,34143,64,1,2
14544,305,64,1,1
12765,2362,16,1,1
12494,2466,64,1,1
14007,19504,8,1,0
9647,36377,32,1,0
5617,2308,16,1,1
10033,1137,32,1,1
33976,35481,64,1,2
33386,20331,64,1,2
31133,19483,128,1,2
6992,1617,32,1,1
21391,20837,32,1,0
14972,1092,16,1,1
10965,17816,32,1,0
46319,31675,64,1,2
10272,33259,32,1,0
22854,25757,32,1,0
10726,2492,64,1,1
18625,34006,16,1,0
12258,474,32,1,1
5717,462,16,1,1
10916,1878,16,1,1
12155,2897,16,1,1
29465,19810,32,1,0
13939,17383,8,1,0
12229,30741,8,1,0
44071,29159,32,1,2
14644,365,16,1,1
41957,27556,32,1,2
24329,13261,8,1,0
25390,37229,8,1,0
9581,2986,64,1,1
8495,2117,16,1,1
4872,1938,16,1,1
11479,922,16,1,1
23340,28796,32,1,2
16207,29498,8,1,0
26963,36042,32,1,0
11247,2037,64,1,1
23430,21665,128,1,2
16758,33153,32,1,0
12642,1402,32,1,1
35432,15471,32,1,2
46418,26565,32,1,2
9980,2212,16,1,1
46632,15066,128,1,2
45702,26193,64,1,2
12814,2425,32,1,1
31914,37268,128,1,2
41015,27396,64,1,2
23343,35819,32,1,2
11785,793,64,1,1
8168,15410,8,1,0
11261,31923,16,1,0
38780,38650,32,1,2
41188,35825,32,1,2
38403,37281,64,1,2
49041,34667,32,1,2
19483,30828,8,1,0
11030,38802,32,1,0
18553,35678,16,1,0
43558,30687,128,1,2
19841,21256,32,1,0
5958,1815,64,1,1
13090,32574,16,1,0
18383,21177,32,1,0
14188,38444,8,1,0
12891,1236,16,1,1
9772,1235,32,1,1
28979,29375,128,1,2
12282,2064,64,1,1
6688,1671,16,1,1
9023,446,16,1,1
4295,2969,16,1,1
48838,15876,128,1,2
16579,22934,32,1,0
39554,25621,64,1,2
15356,39750,32,1,0
11222,1376,16,1,1
14485,1791,32,1,1
35949,31907,128,1,2
13768,740,64,1,1
48461,37006,64,1,2
32124,37674,64,1,2
33965,38423,64,1,2
9047,31375,8,1,0
29124,23285,32,1,0
31913,37438,64,1,2
27827,35604,8,1,0
28457,34812,64,1,2
11135,1334,16,1,1
11801,1230,16,1,1
7592,2415,32,1,1
32558,37471,32,1,2
4461,1769,64,1,1
4613,1345,16,1,1
7610,852,32,1,1
16450,29363,8,1,0
27444,31810,32,1,0
32844,19810,64,1,2
14242,1308,64,1,1
4793,924,16,1,1
30142,28384,64,1,2
47490,19526,128,1,2
20506,17561,8,1,0
23684,19320,32,1,2
5356,1395,16,1,1
4141,2474,64,1,1
43254,15696,128,1,2
9286,2404,32,1,1
26693,39235,16,1,0
13989,1957,32,1,1
30400,31409,128,1,2
11599,303,32,1,1
6179,388,16,1,1
24628,30270,128,1,2
40562,19668,32,1,2
12896,2952,32,1,1
24363,17632,16,1,0
7489,525,32,1,1
25255,26390,64,1,2
21905,19427,64,1,2
13038,25058,32,1,0
10352,27880,8,1,0
14156,1978,32,1,1
6694,643,16,1,1
13799,1707,32,1,1
43309,26294,32,1,2
39088,35857,64,1,2
27061,37297,64,1,2
30079,18339,32,1,2
6385,1441,32,1,1
11683,14321,16,1,0
47523,28021,64,1,2
14800,37329,16,1,0
6268,2256,16,1,1
8039,917,32,1,1
48180,15388,64,1,2
12312,21034,16,1,0
14171,25342,32,1,0
31734,37315,32,1,2
36407,25652,64,1,2
20795,39342,16,1,0
8477,2845,16,1,1
12347,1440,16,1,1
18897,39955,32,1,0
21850,14125,32,1,0
5280,1337,16,1,1
31960,25646,64,1,2
18469,33655,8,1,0
11979,960,16,1,1
14564,1917,32,1,1
13042,1304,64,1,1
36943,22337,128,1,2
16536,30169,8,1,0
32198,35093,128,1,2
22554,16018,16,1,0
41024,36785,32,1,2
41517,21329,128,1,2
4714,1942,64,1,1
36275,29611,64,1,2
33992,22211,64,1,2
11524,1631,32,1,1
10345,2367,64,1,1
8684,771,32,1,1
43633,26611,128,1,2
12577,35019,8,1,0
21943,23895,8,1,0
18964,37817,8,1,0
5729,2306,16,1,1
27313,30737,8,1,0
7673,2597,32,1,1
21462,37417,32,1,0
4782,1400,32,1,1
13346,25083,16,1,0
26107,21800,128,1,2
9600,1835,64,1,1
9739,2333,16,1,1
18011,18400,16,1,0
47693,17181,128,1,2
21294,38967,64,1,2
9098,29863,8,1,0
36744,24157,128,1,2
12527,33523,8,1,0
23425,33656,32,1,0
32717,34571,64,1,2
47359,17663,32,1,2
4557,1617,16,1,1
8897,33860,16,1,0
23209,14858,32,1,0
27691,31958,128,1,2
10728,2737,64,1,1
9166,581,64,1,1
6416,2678,32,1,1
4583,2169,64,1,1
44835,27157,128,1,2
42078,24406,32,1,2
23619,31726,128,1,2
4319,337,16,1,1
41121,29204,32,1,2
30038,18520,128,1,2
8690,547,64,1,1
13850,1801,32,1,1
13997,2165,64,1,1
43240,17601,64,1,2
40042,21352,64,1,2
14783,2339,32,1,1
21311,29880,64,1,2
23605,33009,32,1,2
26293,26944,32,1,0
18145,21697,32,1,0
28971,16233,64,1,2
15450,21312,8,1,0
14349,2839,16,1,1
25548,15278,8,1,0
8981,23405,8,1,0
16399,21231,32,1,0
12780,26025,32,1,0
13916,2940,32,1,1
33272,18426,32,1,2
27309,35188,16,1,0
7649,2782,32,1,1
10993,12928,32,1,0
31337,38053,128,1,2
41233,20028,32,1,2
32276,20580,64,1,2
26059,39847,16,1,0
29837,39429,16,1,0
49164,24048,32,1,2
8055,2447,16,1,1
28213,18033,8,1,0
6054,2690,32,1,1
26910,34480,16,1,0
8158,2989,16,1,1
7598,2334,64,1,1
36088,29160,64,1,2
22416,38219,8,1,0
35666,34364,64,1,2
8487,37250,32,1,0
12254,24051,32,1,0
18537,35441,32,1,0
47356,39114,128,1,2
48634,29185,128,1,2
17242,37413,8,1,0
11076,2731,16,1,1
45229,16552,128,1,2
9264,2042,64,1,1
12338,1781,16,1,1
7849,2806,64,1,1
30612,27672,32,1,2
25566,36282,32,1,2
43257,22857,128,1,2
19673,28574,8,1,0
4472,1330,32,1,1
4882,954,16,1,1
4858,2890,32,1,1
42962,18011,128,1,2
32052,30844,64,1,2
14313,1753,32,1,1
12737,2095,64,1,1
27888,27222,128,1,2
28550,20095,8,1,0
41322,20954,64,1,2
10064,27962,16,1,0
8657,1680,16,1,1
32136,35496,128,1,2
14863,28016,32,1,0
5768,1749,16,1,1
29475,28831,64,1,2
14511,621,64,1,1
8948,31793,8,1,0
35964,21679,128,1,2
8796,34619,16,1,0
27320,28792,32,1,0
6458,1390,16,1,1
30141,36444,64,1,2
4015,2557,32,1,1
25150,21378,16,1,0
21504,37447,32,1,2
14803,2252,16,1,1
18948,36132,32,1,0
5105,433,16,1,1
11610,22477,8,1,0
6930,539,32,1,1
34764,39426,128,1,2
39348,25583,128,1,2
30412,31747,128,1,2
8803,27738,32,1,0
41996,20674,64,1,2
49404,22490,128,1,2
31762,19311,64,1,2
11627,1912,16,1,1
10043,2503,64,1,1
7026,2347,32,1,1
10125,16639,32,1,0
10253,1785,32,1,1
23259,35991,16,1,0
14259,25770,32,1,0
29123,24746,8,1,0
14245,301,16,1,1
43517,19591,32,1,2
12802,29212,16,1,0
6897,807,64,1,1
10869,32960,8,1,0
20370,37214,32,1,0
27364,16119,32,1,0
12949,28488,8,1,0
26938,16082,16,1,0
10167,1460,64,1,1
13358,2690,16,1,1
11946,2643,16,1,1
9603,30789,32,1,0
13252,1647,32,1,1
46118,24606,128,1,2
7050,1788,32,1,1
35874,31775,128,1,2
5018,2575,64,1,1
16554,23049,8,1,0
29147,32862,16,1,0
14428,2568,16,1,1
27766,34505,32,1,0
11528,38585,32,1,0
18535,29256,32,1,0
34811,17789,128,1,2
14569,34638,8,1,0
10131,663,32,1,1
20897,26120,64,1,2
49381,19281,64,1,2
29477,16671,32,1,2
12511,15346,16,1,0
24736,14535,32,1,0
20555,28820,32,1,0
19599,13893,16,1,0
14760,540,16,1,1
11561,15066,16,1,0
12261,22054,32,1,0
7077,1409,64,1,1
10504,1037,16,1,1
8940,2211,64,1,1
30767,25106,32,1,2
46256,27485,64,1,2
47058,34127,64,1,2
21763,19669,32,1,0
4706,1382,32,1,1
14182,1479,32,1,1
4675,615,32,1,1
21932,30063,32,1,2
43234,39977,32,1,2
